,LSRCa, LSRCb, LSRCc, L650a, L650b, L650c, LREGa, LREGb, LREGc, L633a, L633b, L633c, L634a, L634b, L634c, L671a, L671b, L671c, L645b, L645c, L646b, L646c, L692a, L692b, L692c, L675a, L675b, L675c, L611c, L652a, L670a, L670b, L670c, L632a, L632b, L632c, L680a, L680b, L680c, L684a, L684c
00:00.0,0,0,0,0,0,0,0,0,0,-454.8339844,-232.0439758,1065.176025390625,396.85797119140625,876.8607177734375,958.197998,970.2000732421875,2113.859130859375,2304.280029296875,410.92999267578125,367.05401611328125,1687.293212890625,1812.8394775390625,0,0,0,-224.2734985,-110.1140213,223.28402709960938,1192.2200927734375,1707.225098,744.9899902,972.8000488,595.5120849609375,868.8338623046875,250.8374023,-688.7805786,4740.758789,2435.094970703125,-1398.603394,-412.1099548,-89.04999542
00:00.0,0,0,0,0,0,0,0,0,0,-458.4299927,-232.414978,1065.011962890625,400.2073669433594,876.7225341796875,957.8400268554688,969.9500122070312,2113.742919921875,2297.929931640625,411.32000732421875,366.1380310058594,1677.5792236328125,1813.0992431640625,0,0,0,-335.7918701,-173.2230072,223.32901000976562,1193.169922,1708.156982421875,746.5299682617188,973.5,595.0069580078125,878.3800048828125,263.7824707,-683.8223267,4739.786133,2437.671630859375,-1397.031616,-410.4900208,-89.23999786
00:00.1,0,0,0,0,0,0,0,0,0,-456.1999817,-232.2300262,1064.186035,392.70855712890625,876.2478027,959.9759521484375,967.8399658203125,2114.351806640625,2300.609863,409.04998779296875,366.86199951171875,1675.891357421875,1811.4581298828125,0,0,0,-508.4973755,-257.519989,223.27899169921875,1190.7000732421875,1706.677001953125,747.3599853515625,973.1999512,595.1289672851562,883.0230102539062,251.7045898,-690.0228882,4730.319336,2437.748047,-1389.467773,-410.4200439,-89.40000916
00:00.1,0,0,0,0,0,0,0,0,0,-454.0510254,-230.4699707,1063.6380615234375,396.3543701171875,877.2105712890625,962.3939819335938,966.6499633789062,2115.300048828125,2308.27002,408.8000183105469,363.8639831542969,1656.7388916015625,1805.282470703125,0,0,0,-579.1104126,-296.1409912,223.3350067138672,1193.179931640625,1706.606934,745.2000122070312,973.5,594.6550293,886.8541259765625,256.7910156,-689.2908325,4723.884277,2439.301025390625,-1377.395874,-410.6500244,-88.33999634
00:00.1,0,0,0,0,0,0,0,0,0,-454.7290039,-221.6074829,1064.7379150390625,399.7500305175781,876.7760009765625,962.1559448242188,972.0199584960938,2116.958008,2312,408.95001220703125,349.3999938964844,1636.912109,1797.880615234375,0,0,0,-582.4356079,-294.4119873,223.15199279785156,1191.560059,1703.867919921875,744.7399902,973.4000244140625,596.4180297851562,878.782959,255.84437561035156,-698.9576416,4729.101074,2438.420166015625,-1375.724243,-409.5200195,-88.55999756
00:00.1,0,0,0,0,0,0,0,0,0,-456.2369995,-225.6730194,1065.3800048828125,398.5169982910156,883.2486572265625,960.4019775390625,969.0399780273438,2113.379150390625,2313.239990234375,409.25,349.1919860839844,1641.1671142578125,1796.1536865234375,0,0,0,-581.6734009,-293.6069946,222.59397888183594,1191.820068359375,1708.9481201171875,744.5700073242188,973.4000244140625,594.4170532226562,886.1390380859375,254.38681030273438,-701.1159058,4734.962402,2439.28125,-1388.709106,-410.0400391,-89.71000671
00:00.1,0,0,0,0,0,0,0,0,0,-456.2210083,-225.1950684,1064.865966796875,401.07891845703125,885.1463012695312,963.7379760742188,969.7299805,2115.578857421875,2312.72998,408.27996826171875,349.1150207519531,1639.2093505859375,1794.100830078125,0,0,0,-580.963623,-291.5799561,222.05801391601562,1193.8802490234375,1708.489990234375,745.9999389648438,973.5999755859375,595.6449584960938,880.0018920898438,260.1428223,-713.5025635,4725.527832,2438.887451171875,-1393.899902,-411.3399963,-89.77000427
00:00.1,0,0,0,0,0,0,0,0,0,-454.7569885,-225.6720581,1063.850098,397.9187316894531,884.6869506835938,965.7160034179688,966.9400024414062,2115.081055,2311.75,407.5200195,355.4350280761719,1636.7108154296875,1791.088379,0,0,0,-581.8973389,-291.0899963,222.0209961,1202.419922,1706.543945,745.5000610351562,972.7999877929688,596.0349731445312,893.2380371,245.8063965,-707.0429077,4723.015625,2440.735107421875,-1391.930786,-410.2399902,-89.45000458
00:00.1,0,0,0,0,0,0,0,0,0,-453.5469971,-228.0880432,1064.951904296875,401.3103942871094,819.4725952148438,967.3179931640625,965.8800048828125,2115.102051,2313.510009765625,408.0100098,366.4479675292969,1633.0357666015625,1796.7313232421875,0,0,0,-565.1138306,-289.7879944,221.5109863,1199.6800537109375,1709.4791259765625,745.9899902,972.2000122070312,595.1950684,904.5700684,265.98382568359375,-696.7230835,4725.722656,2445.881836,-1380.758789,-410.8900146,-89.27999878
00:00.1,0,0,0,0,0,0,0,0,0,-451.5069885,-227.1599731,1065.7999267578125,398.28533935546875,591.7835693359375,967.0780639648438,968.3400268554688,2116.764892578125,2313.939941,410.07000732421875,367.7459716796875,1625.174805,1798.310302734375,0,0,0,-557.9036255,-290.3850098,221.46600341796875,1189.360107421875,1711.9439697265625,746.2900391,972.1999512,596.3070068359375,910.8399658203125,252.8433380126953,-697.1448364,4729.334961,2452.807617,-1380.50708,-409.019989,-89.3299942
00:00.1,0,0,0,0,0,0,0,0,0,-453.0429688,-230.6949463,1066.036133,400.6830139160156,591.8536376953125,964.1340332,969.1800537109375,2119.008056640625,2313.689941,410.6200256347656,367.2359619140625,1641.025634765625,1801.6065673828125,0,0,0,-542.4285889,-291.368988,222.11801147460938,1187.7999267578125,1717.85791,746.1099853515625,972.5000610351562,597.0360107421875,915.3380126953125,257.0528259277344,-699.2149048,4746.722168,2446.331298828125,-1385.727783,-408.3399963,-88.86999512
00:00.1,0,0,0,0,0,0,0,0,0,-455.5479736,-227.809021,1064.0718994140625,403.5306396484375,591.9289551,968.0339355,967.6400146484375,2120.14209,2318.640137,397.9699707,274.2919922,1635.347656,1600.5899658203125,0,0,0,-541.706665,-291.0809937,222.2030029296875,1191.9100341796875,1710.715087890625,746.5800170898438,972.8000488,598.0590209960938,924.4400024414062,260.3573913574219,-671.1814575,4747.678711,2431.619141,-1402.75293,-409.4299927,-89.49999237
00:00.1,0,0,0,0,0,0,0,0,0,-455.526001,-233.3889465,1061.226074,402.8469238,591.7315673828125,967.6820068359375,968.1800537109375,2119.831055,2317.260009765625,394.20001220703125,259.1050109863281,1636.340087890625,1789.1370849609375,0,0,0,-540.8491211,-289.3909912,221.88299560546875,1192.1400146484375,1704.8819580078125,746.6400146484375,973.7999877929688,596.2149658203125,939.9238281,253.12564086914062,-688.734375,4738.532227,2428.946044921875,-971.7932129,-408.5700378,-88.86000061
00:00.1,0,0,0,0,0,0,0,0,0,-454.6600037,-228.4070435,1052.3538818359375,403.5471496582031,593.4223633,969.4100341796875,969.4500122070312,2114.373047,2310.359863,393.03997802734375,259.1939697265625,1647.884766,1878.2652587890625,0,0,0,-541.850769,-289.8379822,223.45199584960938,1198.489990234375,1701.1939697265625,745.3300170898438,973.4000244140625,595.9470215,940.1729736328125,266.74127197265625,-687.7020874,4747.390625,2430.540039,-1274.828979,-410.0900269,-88.52999878
00:00.1,0,0,0,0,0,0,0,0,0,-454.335022,-221.7439728,1056.9439697265625,405.0947266,592.619873,971.2139892578125,970.0399780273438,2113.662841796875,2306.350098,394.3099670410156,259.9129943847656,1647.556396484375,1855.0816650390625,0,0,0,-330.3805237,-180.621994,223.4340057373047,1194.699951171875,1704.586914,745.1300048828125,973.0999755859375,595.8490600585938,940.4561767578125,251.33999633789062,-687.7747803,4749.458984,2427.90332,-1275.74939,-411.5600281,-90.05999756
00:00.1,0,0,0,0,0,0,0,0,0,-455.6170044,-230.7619781,1064.8460693359375,408.87408447265625,592.3942871,969.4960327148438,971.7700195,2110.335205078125,2299.929931640625,394.70001220703125,260.76300048828125,1652.174805,1855.696533203125,0,0,0,-301.4352722,-165.0599823,224.02200317382812,1191.9998779296875,1710.141113,745.8999633789062,973.5,596.2720336914062,886.5930176,268.7630920410156,-688.1494141,4745.400391,2415.417969,-1280.619995,-411.1600037,-88.66999817
00:00.1,0,0,0,0,0,0,0,0,0,-457.2330322,-220.3730469,1066.7640380859375,399.58953857421875,591.4033203,968.697998,972.1199340820312,2112.48584,2298.390137,396.20001220703125,261.3879699707031,1649.6519775390625,1857.4588623046875,0,0,0,-301.1716309,-165.3569946,224.4219970703125,1192.5,1700.7459716796875,746.1199951171875,973.1999512,596.5919799804688,1219.698974609375,258.92828369140625,-699.4390259,4730.928711,2688.37207,-1280.810303,-411,-88.78000641
00:00.1,0,0,0,0,0,0,0,0,0,-454.0209961,-218.4450378,1066.031982421875,398.0605469,592.1203002929688,971.3720703,971.3200073242188,2113.488037109375,2301.170166015625,398.0699768066406,260.4800109863281,1651.634277,1860.342529296875,0,0,0,-299.7910156,-164.9100189,223.38699340820312,1196.8900146484375,1707.195068359375,746.2100830078125,972.5,596.4570313,1275.1099853515625,263.11431884765625,-715.7976685,4730.01416,2547.616699,-1279.242798,-414.1100464,-89.02000427
00:00.1,0,0,0,0,0,0,0,0,0,-453.3209839,-226.8550262,1066.135986328125,396.71600341796875,592.1967773,973.2300415039062,972.2700195,2110.312988,2297.620117,397.40997314453125,260.1020202636719,1653.5711669921875,1860.0721435546875,0,0,0,-302.4486694,-165.1029816,223.22299194335938,1208.719970703125,1709.0040283203125,746.1700439453125,973.3000488,596.2680053710938,1201.317871,260.85430908203125,-716.1168213,4725.089355,2549.168701171875,-1278.043945,-411.6600037,-89.02000427
00:00.1,0,0,0,0,0,0,0,0,0,-454.2789917,-231.9519348,1065.3719482421875,395.9181213378906,593.1113891601562,972.7300415039062,970.8899536132812,2109.553955078125,2298.899902,397.17999267578125,260.57598876953125,1646.813965,1858.4849853515625,0,0,0,-300.8026733,-166.0690002,223.2810059,1197.310059,1709.690918,744.9899291992188,972.8000488,596.4730224609375,997.2860107421875,259.45404052734375,-725.3319092,4721.837402,2551.05127,-1272.977295,-410.5899658,-88.69000244
00:00.1,0,0,0,0,0,0,0,0,0,-455.855011,-234.7849884,1065.9698486328125,402.626709,592.4937744140625,970.1779785,972.9899902,2112.167969,2302.060059,396.16998291015625,259.88299560546875,1643.2938232421875,1857.8580322265625,0,0,0,-302.0236206,-169.8670044,223.05599975585938,1193.159912109375,1708.049072265625,744.7400512695312,973.4000244140625,597.6149291992188,982.8118896484375,264.22698974609375,-716.6357422,4724.710449,2549.728759765625,-912.1016235,-412.8099976,-88.95999908
00:00.1,0,0,0,0,0,0,0,0,0,-455.6399841,-223.4480286,1065.793945,406.4291992,592.6685791015625,967.302002,972.2599487304688,2114.607177734375,2302.119873046875,394.82000732421875,258.8489990234375,1645.7926025390625,1859.158935546875,0,0,0,-435.6500244,-238.0089874,223.99801635742188,1192.719970703125,1709.588867,744.4899902,973.2999877929688,597.4140014648438,1003.8250732421875,258.79840087890625,-709.1589966,4739.521973,2761.689941,-1132.876587,-415.1099854,-88.36000824
00:00.2,0,0,0,0,0,0,0,0,0,-455.848999,-230.529007,1065.706055,404.8254089355469,592.3986206054688,969.7980346679688,975.5499877929688,2111.750977,2296.719970703125,395.3999938964844,260.1350098,1645.276611328125,1856.672607421875,0,0,0,-537.1576538,-289.2550354,223.58599853515625,1198.120117,1709.301025390625,744.6799926757812,972.7000122070312,597.0859375,986.9299316,261.1784362792969,-708.5628052,4760.473633,2648.833251953125,-1143.519531,-413.769989,-88.71999359
00:00.2,0,0,0,0,0,0,0,0,0,-453.65802,-245.8530579,1065.2239990234375,408.4149475097656,592.6835327148438,970.197998,973.6599731445312,2115.046142578125,2297.109863,397.21002197265625,245.24497985839844,1647.954833984375,1854.6878662109375,0,0,0,-538.4450684,-292.4710083,223.9160156,1200.77002,1705.324951171875,744.8900756835938,973.4000244140625,595.8989868164062,993.6909790039062,252.7932586669922,-702.7451782,4764.674316,2650.799560546875,-1127.968384,-414.059967,-88.79000854
00:00.2,0,0,0,0,0,0,0,0,0,-455.5960083,-235.8079834,1066.248047,408.6680908203125,591.9890137,968.1419677734375,973.8199462890625,2117.289063,2299.420166015625,395.7700195,243.4790039,1645.2781982421875,1857.216797,0,0,0,-539.5983276,-289.4039917,224.35800170898438,1196.9500732421875,1705.621094,745.1500244140625,974.2000122070312,597.5319824,994.3731689453125,258.9160461425781,-704.2659912,4760.766113,2652.899169921875,-1128.379028,-412.980011,-88.81000519
00:00.2,0,0,0,0,0,0,0,0,0,-454.3850098,-239.6289978,1066.413818359375,409.56964111328125,593.7799072265625,967.8240356445312,970.7999877929688,2118.356201171875,2300.860107421875,396.9599914550781,242.3959961,1712.3070068359375,1860.361328,0,0,0,-540.4365845,-288.3569946,224.13198852539062,1197.350098,1704.822998046875,744.8300781,973.4000244140625,596.9920043945312,972.9110107421875,264.3076172,-712.1422729,4764.59668,2647.856201171875,-1139.613159,-410.9700012,-88.3999939
00:00.2,0,0,0,0,0,0,0,0,0,-452.5840149,-238.4200287,1066.1719970703125,408.5515137,593.0488891601562,969.197998,972.3601074,2115.888916015625,2302.149902,397.5,242.2550048828125,2003.467285,1856.833496,0,0,0,-538.8731079,-288.4260254,223.0399932861328,1196.3001708984375,1702.693115234375,744.5999755859375,973.3000488,597.2009277,975.7828979492188,253.3022003173828,-705.0310669,4780.115723,2651.585449,-1141.298828,-411.4900208,-88.85999298
00:00.2,0,0,0,0,0,0,0,0,0,-455.414978,-242.1269836,1065.854004,407.72723388671875,593.0028686523438,969.1219482421875,971.6599731445312,2119.507813,2303.910156,411.6600341796875,238.87098693847656,1792.5894775390625,1849.669922,0,0,0,-537.9144897,-286.197998,224.19000244140625,1195.5699462890625,1698.779052734375,744.1799926757812,973.3000488,597.0719604492188,1006.7169189453125,268.125,-705.2354736,4766.854004,2648.734619140625,-1127.697632,-410.3800354,-88.56999207
00:00.2,0,0,0,0,0,0,0,0,0,-452.2259827,-244.571991,1065.1839599609375,405.4886169433594,591.1686401367188,969.5180053710938,972.3200073242188,2121.179931640625,2305.489990234375,410.34002685546875,136.375,1791.9312744140625,1844.393310546875,0,0,0,-536.9138184,-286.04599,223.5499725341797,1195.6700439453125,1705.292969,744.2800293,975.3000488,596.6140137,1027.956055,255.91058349609375,-722.2550049,4768.756836,2646.346191,-1128.654785,-411.0600281,-88.60999298
00:00.2,0,0,0,0,0,0,0,0,0,-455.9980164,-240.93396,1064.6080322265625,409.0053405761719,592.4398193359375,966.8839721679688,971.6500244140625,2120.115723,2303.820068359375,410.44000244140625,136.93299865722656,1791.780762,1831.1077880859375,0,0,0,-536.5272217,-286.5619812,223.1949920654297,1199.7401123046875,1706.888916015625,745.1600341796875,975.4999389648438,596.7810059,1013.091064453125,272.9547424316406,-724.6021729,4759.330078,2646.019287109375,-1132.207764,-411.0699768,-88.41999817
00:00.2,0,0,0,0,0,0,0,0,0,-456.6060181,-243.967041,1065.0260009765625,406.1433410644531,593.4871215820312,972.3199462890625,972.7500610351562,2120.403076171875,2305.300048828125,409.3399658203125,135.88099670410156,1793.7388916015625,1829.4154052734375,0,0,0,-536.882019,-281.9569702,223.4379883,1199.939941,1707.809082,744.9300537109375,975,597.7070313,1016.1199340820312,257.78057861328125,-710.6209106,4766.479004,2644.932617,-1134.932129,-409.4200134,-88.19999695
00:00.2,0,0,0,0,0,0,0,0,0,-456.0759888,-244.2220764,1065.9439697265625,406.46478271484375,592.2535400390625,971.0300293,974.5,2120.375,2306.389892578125,410.65997314453125,135.59400939941406,1792.96582,1826.282227,0,0,0,-537.4995728,-288.3289795,222.81402587890625,1198.8499755859375,1710.6400146484375,745.5100708007812,975.3999633789062,598.4190063476562,1019.5721435546875,272.3461914,-706.6547241,4760.815918,2645.211181640625,-1136.569458,-409.6700439,-88.15999603
00:00.2,0,0,0,0,0,0,0,0,0,-452.7860107,-237.9580078,1065.1358642578125,407.2762756347656,592.2099609,972.8659668,974.5900268554688,2120.441162109375,2304.820068359375,410.69000244140625,136.6940155029297,1794.993164,1826.410400390625,0,0,0,-534.8067017,-287.9039917,223.58099365234375,1194.110107421875,2211.349121,744.9599609,976,596.7089844,1002.0089111328125,260.65716552734375,-699.085144,4761.906738,2650.216309,-1166.874146,-410.5400085,-88.33999634
00:00.2,0,0,0,0,0,0,0,0,0,-458.6079712,-235.9510193,1063.1900634765625,401.72344970703125,694.2573852539062,972.9680176,973.3800659179688,2119.965087890625,2309.290039,409.78997802734375,136.68898010253906,1799.670898,1828.617676,0,0,0,-537.847168,-288.9049988,223.2659912109375,1199.6600341796875,1794.0989990234375,744.0800170898438,975.5999755859375,596.6399536132812,1004.3090209960938,265.9294434,-697.5405273,4754.69043,2647.477783203125,-1156.898071,-410.2999878,-88.25999451
00:00.2,0,0,0,0,0,0,0,0,0,-457.5499878,-231.4569702,1064.1619873046875,401.15496826171875,895.5557250976562,973.2260131835938,975.0999755859375,2119.021973,2310.449951171875,410.1600341796875,135.6420135498047,1792.893066,1830.4654541015625,0,0,0,-350.7290344,-192.2980194,222.76699829101562,1197.219970703125,1777.678955078125,743.4500122070312,975.2000122070312,597.6149902,1001.5360107421875,262.62835693359375,-690.1751709,4751.450684,2649.169677734375,-1165.646118,-410.7199707,-87.77000427
00:00.2,0,0,0,0,0,0,0,0,0,-454.3909912,-232.6089783,1063.1260986328125,404.05194091796875,891.0220947265625,971.6980590820312,975.6700439453125,2121.871826171875,2313.209961,410.6600036621094,136.08499145507812,1789.256348,1826.407715,0,0,0,-303.853241,-167.9369812,223.27101135253906,1195.199951171875,1778.3399658203125,743.0999755859375,972.7999877929688,597.7990112304688,1283.4119873046875,259.4715881347656,-711.057251,4753.733887,2647.37207,-1165.495605,-409.7900085,-87.75000763
00:00.2,0,0,0,0,0,0,0,0,0,-454.7620239,-236.6499939,1063.9981689453125,403.7698974609375,887.6953735351562,972.4219360351562,975.3599853515625,2123.988037109375,2310.950195,411.36004638671875,136.1630096435547,1779.4176025390625,1823.235107421875,0,0,0,-303.0609741,-165.9800262,226.30001831054688,1196.330078,1779.0469970703125,743.4000244140625,974,597.9899902,1434.0989990234375,265.9991760253906,-708.9877319,4759.899902,2655.216797,-1164.702515,-409.8700256,-87.82000732
00:00.2,0,0,0,0,0,0,0,0,0,-454.4349976,-228.585968,1064.1180419921875,405.91217041015625,887.4647827148438,973.6820068359375,981.6900634765625,2122.710938,2310.52002,411.6099853515625,136.7949981689453,1786.8280029296875,1823.0650634765625,0,0,0,-301.3952026,-167.3070068,229.43699645996094,1194.300048828125,1780.1060791015625,744.5800170898438,975.0000610351562,598.1760254,1401.0789794921875,263.2576904296875,-716.0023193,4744.482422,2648.20166,-1171.409912,-411.2999878,-87.75999451
00:00.2,0,0,0,0,0,0,0,0,0,-453.9520264,-236.2879944,1063.0198974609375,403.7241211,885.4214477539062,971.6199951171875,981.8999633789062,2124.347900390625,2310.120117,410.14996337890625,136.64100646972656,1784.85791,1823.871826171875,0,0,0,-299.7637939,-165.0330353,229.81900024414062,1196.4000244140625,1783.399902,744.7899780273438,974.8000488,597.8670043945312,1209.5760498046875,264.6469727,-713.1987305,4737.591309,2649.998535,-1158.013794,-411.769989,-87.63999939
00:00.2,0,0,0,0,0,0,0,0,0,-456.2170105,-235.1719971,1063.686035,403.4913330078125,885.8035278320312,974.1079711914062,981.4299316,2120.255859,2305.510009765625,410.29998779296875,137.31399536132812,1788.9000244140625,1821.516113,0,0,0,-210.4468994,13.03201961517334,227.99900817871094,1201.2598876953125,1776.2239990234375,744.9600219726562,974.6000366210938,597.4869995117188,1177.0269775390625,265.15557861328125,-712.5405273,4751.928711,2651.079833984375,-1160.307739,-411.9199829,-87.70000458
00:00.2,0,0,0,0,0,0,0,0,0,-456.6999817,-238.85495,1065.0460205078125,401.6358947753906,886.0247192382812,977.5339965820312,983.2100219726562,2118.720947265625,2302.279785,425.1500244140625,136.8990020751953,1792.707763671875,1822.980224609375,0,0,0,-182.7127838,422.6080017089844,228.8690185546875,1201.8599853515625,1780.3809814453125,744.2799072265625,974.2000122070312,595.8599853515625,1168.905029296875,257.72760009765625,-719.8272705,4758.04248,2648.109130859375,-1172.910034,-411.9700012,-87.52000427
00:00.2,0,0,0,0,0,0,0,0,0,-455.0639954,-239.2019958,1063.887939453125,407.1248779296875,884.9379272460938,975.6140137,981.0100098,2123.420166015625,2309.97998,424.42999267578125,135.96600341796875,1787.653809,2126.594970703125,0,0,0,-296.7568359,551.0350341796875,229.27398681640625,1203.7301025390625,1777.221923828125,744.4600830078125,974.9000244140625,597.7539672851562,1187.533935546875,265.6843566894531,-729.3546143,4740.357422,2650.84375,-1169.469971,-412.0600281,-87.11000824
00:00.3,0,0,0,0,0,0,0,0,0,-456.4150391,-245.8460083,1064.531982421875,406.6209716796875,883.9357299804688,974.7379760742188,984.5,2124.218994140625,2309.260009765625,425.0799865722656,136.4720001220703,1788.904297,2096.500488,0,0,0,-421.4812012,396.9190368652344,229.58599853515625,1204.739990234375,1783.5928955078125,743.9600219726562,974.4000244140625,598.2369995117188,1180.5421142578125,635.5360717773438,-727.8110962,4736.990234,2650.658935546875,-1167.681519,-412.2699585,-87.1499939
00:00.3,0,0,0,0,0,0,0,0,0,-456.0219727,-239.9609833,1063.4959716796875,407.8238830566406,884.1224975585938,977.4639892578125,982.3699340820312,2120.049072265625,2302.010009765625,426.16998291015625,136.67401123046875,1788.8692626953125,1874.3580322265625,0,0,0,-424.2029419,6.331995010375977,229.7760009765625,1208.5699462890625,1773.9468994140625,744.1300048828125,975.0999755859375,597.1349487304688,1186.1539306640625,457.2717590332031,-722.0480957,4736.495605,2653.144287109375,-1154.665039,-411.4100037,-86.84999084
00:00.3,0,0,0,0,0,0,0,0,0,-455.8410034,-239.7590027,1063.285888671875,408.1961669921875,884.7654418945312,969.7539672851562,982.7900391,2121.357177734375,2304.620117,425.71002197265625,136.7740020751953,1796.447021484375,1845.8363037109375,0,0,0,-422.3399658,-25.09099579,321.9129943847656,1206.080078,1775.625977,744.7600098,975,597.3779907226562,1171.996094,356.7647705078125,-721.7789307,4735.654297,2650.927734,-1152.317749,-411.3800049,-87.23999786
00:00.3,0,0,0,0,0,0,0,0,0,-454.5700073,-243.779007,1064.5159912109375,405.7314758300781,884.3056641,970.1820068359375,980.7100219726562,2119.11084,2305.450195,426.67999267578125,136.96701049804688,1791.07959,1844.0655517578125,0,0,0,-498.8582458,-184.2079926,364.927002,1206.860107421875,1780.9281005859375,743.7700195,975.2000122070312,597.6959838867188,1161.776123046875,353.7037658691406,-722.1772461,4768.705078,2631.407470703125,-1156.720947,-412.960022,-87.11000061
