,LSRCa, LSRCb, LSRCc, L650a, L650b, L650c, LREGa, LREGb, LREGc, L633a, L633b, L633c, L634a, L634b, L634c, L671a, L671b, L671c, L645b, L645c, L646b, L646c, L692a, L692b, L692c, L675a, L675b, L675c, L611c, L652a, L670a, L670b, L670c, L632a, L632b, L632c, L680a, L680b, L680c, L684a, L684c
00:00.0,0,0,0,0,0,0,0,0,0,1679.350098,8335.439453,2329.059814453125,4391.472656,3167.689453,6524.993652,959.9000244140625,2603.199951171875,3022.999755859375,2042.800048828125,1991.5699462890625,10031.73047,5959.013672,0,0,0,15104.50586,5276.209961,1406.4000244140625,13319.87012,4255.259766,1268.9000244140625,1497.4000244140625,688.2999877929688,13306.85059,10684.62793,17771.40625,15681.28223,9640.219727,14629.41895,1024.0999755859375,555.5700073242188
00:00.0,0,0,0,0,0,0,0,0,0,1682.0299072265625,8325.900391,2328.259766,4545.864258,3173.056396484375,6525.072266,960.7999877929688,2603.100098,3014.300048828125,2051.099853515625,1994.3499755859375,10038.3584,5958.919922,0,0,0,14998.98047,5235.299316,1402.9000244140625,13313.29883,4259.939941,1265.7000732421875,1496.7999267578125,689.2000122070312,13245.09961,10669.97559,17753.85547,15692.44922,9643.333984,14640.80469,1019.199951171875,556.2499389648438
00:00.1,0,0,0,0,0,0,0,0,0,1683.3099365234375,8298.599609,2329.960205078125,4654.808105,3173.302490234375,6532.112305,971.5,2603.600098,3009,2048.600098,1990.7698974609375,9999.706055,5955.282715,0,0,0,14893.24023,5193.799805,1403.399902,13310.78027,4258.469727,1268.800048828125,1497.2999267578125,689,13420.35938,10650.11035,17735.93945,15764.1416,9654.074219,14646.87598,1021.4998779296875,555.0600586
00:00.1,0,0,0,0,0,0,0,0,0,1680.219970703125,8280.94043,2323.120117,4667.846191,3169.265380859375,6528.112305,975.5999755859375,2603.800048828125,3014.400146484375,2035.100098,1996.5198974609375,9965.604492,5970.13623,0,0,0,14873.45898,5186.339844,1406.4000244140625,13318.4707,4269.290039,1266.699951171875,1496.0999755859375,688,14395.87988,10679.12793,17727.76563,15717.89746,9635.392578,14669.00977,1028.9998779296875,552.9100341796875
00:00.1,0,0,0,0,0,0,0,0,0,1678.9400634765625,8301.234375,2283.494873046875,4655.906738,3167.145751953125,6529.498535,964.0999755859375,2594.199951171875,3019.400146484375,2033.7000732421875,1995.2098388671875,9927.267578,5946.016113,0,0,0,14871.74023,5201.120117,1404.5999755859375,13322.04883,4264.02002,1257.8001708984375,1495.9000244140625,688.5,13251.98047,10682.41016,17737.0332,15719.91797,9623.989258,14636.36328,1025,552.5699462890625
00:00.1,0,0,0,0,0,0,0,0,0,1680.179931640625,8258.140625,2284.099853515625,4671.09375,3176.11084,6530.100586,960.6000366210938,2529.899902,3014.899902,2035.100098,1994.4798583984375,9919.612305,5954.178223,0,0,0,14873.97852,5200.569824,1401.800048828125,13322.07031,4259.169922,1258.900146484375,1496.399902,687.6999512,13242.22949,10671.23438,17771.44336,15730.21387,9622.100586,14599.81836,1021,556.7100219726562
00:00.1,0,0,0,0,0,0,0,0,0,1683.1700439453125,8247.299805,2282.799805,4616.066895,3175.098876953125,6520.508301,960,2529.5,3015.400146484375,2040.300048828125,1992.3599853515625,9919.537109,5958.468262,0,0,0,14869.03906,5196.070313,1401.300048828125,13315.23926,4264.919922,1273.9000244140625,1495.599853515625,688.5999755859375,13247.85059,10679.24121,17755.58398,15745.16797,9639.331055,14565.34668,1025.199951171875,557.9299926757812
00:00.1,0,0,0,0,0,0,0,0,0,1681.530029296875,8219.020508,2283.400146484375,4628.278809,3174.338134765625,6527.513672,969.2000122070312,2529.5,3012.600098,2035.6002197265625,1989.5399169921875,9923.71582,5965.376953,0,0,0,14885.60156,5185.94043,1405.899902,13345.12012,4266.029785,1271.6998291015625,1495.7000732421875,687.9000244140625,13220.41992,10662.74902,17731.96875,15742.41895,9638.037109,14570.17773,1026.2999267578125,555.4000244140625
00:00.1,0,0,0,0,0,0,0,0,0,1675.399902,8211.360352,2283.439941,4656.953125,3064.783447265625,6523.403809,976.0999755859375,2529.300293,3017.899902,2033,1991.5001220703125,9908.738281,5957.480469,0,0,0,14793.05957,5204.169922,1402.5999755859375,13349.39941,4268.759766,1266,1495.300048828125,687.5,13237.33008,10676.72266,17701.75,15738.30469,9655.964844,14578.17676,1031.199951171875,553.3099975585938
00:00.1,0,0,0,0,0,0,0,0,0,1675.4000244140625,8215.720703,2284.740234,4649.645996,2684.353759765625,6528.114258,960.2000122070312,2529,3018.699951171875,2030.800048828125,1991.939941,9923.642578,5945.522949,0,0,0,14742.30078,5206.200195,1406.9000244140625,13328.01953,4266.740234,1262,1496.4000244140625,689.5,13186.0498,10648.78223,17697.87305,15712.18848,9632.37207,14573.80469,1027.4000244140625,558.6600341796875
00:00.1,0,0,0,0,0,0,0,0,0,1675.8800048828125,8235.919922,2284,4643.458496,2680.951904296875,6520.162109,960.1000366210938,2529.600098,3017.199951171875,2033.300048828125,1991.22998,9895.138672,5950.998047,0,0,0,14583.03906,5142.010254,1406.5,13314.82031,4261.109863,1270.5999755859375,1496.4000244140625,689.0999755859375,13254.64063,10624.46875,17691.92773,15668.55859,9597.795898,14551.52344,1023.0999755859375,557.4199829101562
00:00.1,0,0,0,0,0,0,0,0,0,1683.709961,8240.580078,2282.739990234375,4645.935059,2669.166504,6521.706055,961.1000366210938,2530.100098,3017.400146484375,2242.500244140625,1926.459961,9909.109375,5956.021484,0,0,0,14634.71973,5057.720215,1402.100098,13304.98047,4267.160156,1274.2000732421875,1496.4000244140625,688.7999877929688,13241.19922,10623.95898,20466.55273,15640.85254,9534.769531,14528.96484,1020.8999633789062,555.7999877929688
00:00.1,0,0,0,0,0,0,0,0,0,1686.9200439453125,8214.980469,2310.140137,4641.959961,2666.956055,6531.695313,958.1999512,2532.299805,3013.399902,2320,1915.219970703125,9903.589844,5978.478516,0,0,0,14645.43848,5049.450195,1401.899902,13313.25,4263.160156,1262.7000732421875,1495.9000244140625,688.2000122070312,13182.26953,10643.96875,20354.67188,15651.1377,9547.913086,15666.29395,1027.5,555.7300415039062
00:00.1,0,0,0,0,0,0,0,0,0,1682.949951171875,8225.519531,2375.620117,4619.141113,2667.188720703125,6534.196289,961.6000977,2539.700439453125,3010.900146484375,2325.100098,1917.2298583984375,9879.757813,6050.76416,0,0,0,14644.68066,5052.850098,1402.300048828125,13325.41992,4239.939941,1262,1495.4000244140625,688.7000122070312,13233.37891,10662.99707,20333.67383,15625.8584,9569.587891,14739.35156,1032.199951171875,555.1300048828125
00:00.1,0,0,0,0,0,0,0,0,0,1688.4200439453125,8239.201172,2368.280273,4626.060059,2672.437255859375,6540.288086,960.3000488,2601.800048828125,3013,2324.399902,1916.2799072265625,9876.777344,6061.011719,0,0,0,14756.68066,5132.379883,1405.300048828125,13312.93945,4240.589844,1261.4000244140625,1494.699951171875,687.6999512,13208.12988,10638.84961,20291.64063,15644.65723,9574.130859,14660.66309,1023.300048828125,558.6100463867188
00:00.1,0,0,0,0,0,0,0,0,0,1687.6199951171875,8236.339844,2361.200195,4634.030273,2673.219238,6539.02002,959.5,2600.199707,3011.399902,2328.899658203125,1915.25,9865.566406,6056.089844,0,0,0,14739.54102,5120.600098,1404.0999755859375,13308.76074,4256.620117,1262,1494.2000732421875,688.4000854492188,13188.25098,10656.55957,20281.35156,15656.68555,9571.741211,14624.45215,1017.9000244140625,558.4099121
00:00.1,0,0,0,0,0,0,0,0,0,1687.510009765625,8270.520508,2361.219970703125,4667.250488,2669.366699,6539.314453,959.9999389648438,2603.5,3009.900146484375,2328.799805,1915.3900146484375,9886.066406,6061.878418,0,0,0,14685.02051,5103.050781,1401.899902,13310.93945,4242.319824,1266.0999755859375,1494.300048828125,689,13883.4502,10645.31445,20267.03711,15715.73633,10269.17383,14621.25098,1020.0999755859375,556.1099853515625
00:00.1,0,0,0,0,0,0,0,0,0,1682.790039,8271.780273,2361.160156,4688.447754,2664.60498,6541.969727,958.9000244140625,2600.200195,3016.700195,2316.199951171875,1914.3800048828125,9879.435547,6003.874512,0,0,0,14696.85938,5115.560059,1401.0999755859375,13317.26074,4248.810059,1267.5001220703125,1493.5999755859375,689.2000122070312,13986.30078,10663.45508,20263.57422,15737.51465,9694.893555,14619.75781,1027.4000244140625,554.5100098
00:00.1,0,0,0,0,0,0,0,0,0,1676.7501220703125,8230.439453,2358.840332,4707.822754,2668.071777,6540.910156,960.2000122070312,2600.900146484375,3013.300048828125,2318.399902,1917.1600341796875,9876.229492,6005.110352,0,0,0,14701.23926,5128.42041,1401.300048828125,13340.66992,4255.109863,1258.5001220703125,1494.300048828125,688.4999389648438,13868.53027,10657.41406,20274.91211,15734.25391,9659.787109,14619.43164,1025,558.8399658203125
00:00.1,0,0,0,0,0,0,0,0,0,1679.310059,8234.94043,2360.620117,4696.550781,2669.967041015625,6546.852051,959.4000244140625,2601.600098,3013.400146484375,2321.300048828125,1913.9200439453125,9874.751953,6004.566406,0,0,0,14689.78125,5114.77002,1402.899902,13324.75977,4244.989746,1261.5,1494.9000244140625,688.7999267578125,13350.32031,10660.80273,20262.37109,15755.0166,9655.105469,14635.33398,1017.3999633789062,558.4700317382812
00:00.1,0,0,0,0,0,0,0,0,0,1678.040039,8229.5,2361.760009765625,4585.211914,2678.512207,6544.129883,956.5,2602.599853515625,3014.699951171875,2325.200195,1922.869873046875,9873.287109,6006.795898,0,0,0,14691.43945,5101.149902,1402.300048828125,13308.66016,4240.75,1277.2000732421875,1494.5999755859375,689,13274.41113,10660.2666,20261.42188,15765.71777,9662.15625,15534.09473,1020.7999877929688,555.3000488
00:00.1,0,0,0,0,0,0,0,0,0,1686.040039,8247.379883,2359.280029296875,4561.730469,2672.579102,6545.003906,959.1000366210938,2600.800048828125,3015.400146484375,2320.099853515625,1923.139892578125,9882.904297,6004.458496,0,0,0,14635.95996,5074.910156,1402.800048828125,13308.67969,4258.800293,1277.4000244140625,1494,689.2000122070312,13314.49023,10652.70898,20257.57422,15761.53027,10310.61621,14770.4502,1023.2000122070312,554.8499755859375
00:00.2,0,0,0,0,0,0,0,0,0,1685.139892578125,8219.34082,2361.500244140625,4554.491699,2674.689941,6544.53125,956.9999389648438,2600.699951171875,3022.300048828125,2317.099853515625,1917.75,9882.232422,6002.322754,0,0,0,14573.8584,5059.280273,1403.4000244140625,13318.48047,4261.720215,1269.9000244140625,1494.0999755859375,689.2999877929688,13198.99902,10659.92871,20245.58789,15756.55859,9757.663086,14710.76367,1024.4000244140625,554.8800048828125
00:00.2,0,0,0,0,0,0,0,0,0,1684.280029296875,8168.779785,2361.040039,4538.179688,2679.247314453125,6544.903809,958.9000244140625,2601.800293,3021.000244140625,2313.5,1923.130126953125,9878.763672,5999.873535,0,0,0,14575.95898,5064.730469,1402,13326.33008,4255.279785,1267.4000244140625,1495.4000244140625,688.2999877929688,13239.76953,10656.28613,20242.60742,15837,9726.441406,14729.68652,1018.9000244140625,554.7399902
00:00.2,0,0,0,0,0,0,0,0,0,1682.429931640625,8205.580078,2360.100098,4526.452148,2677.462891,6537.472168,958.9000244140625,2603.099853515625,3018.399658203125,2315.899902,1920.369873046875,9883.566406,6003.445801,0,0,0,14566.65918,5067.560059,1403.5,13311.09863,4249.060059,1273.300048828125,1496.5999755859375,689,13244.79004,10668.27734,20246.84766,15779.75391,9742.041992,14729.45996,1016.4000244140625,554.2000122070312
00:00.2,0,0,0,0,0,0,0,0,0,1680.800048828125,8196.180664,2359.600098,4508.234375,2674.005371,6536.508301,958.0000610351562,2601.300048828125,3013.800293,2319.300048828125,1922.5999755859375,10052.50391,6009.695801,0,0,0,14566.58008,5059.509766,1401.5,13302.08008,4253.860352,1277.5,1499.2000732421875,688.9999389648438,13270.0918,10664.28613,20253.75,15747.89453,9750.224609,14732.68555,1015.5,553.8800048828125
00:00.2,0,0,0,0,0,0,0,0,0,1681.959961,8167.219727,2358.980224609375,4507.78125,2673.902587890625,6539.921875,961.0999755859375,2600.5,3007.799805,2316,1920.0399169921875,10766.85352,6003.966797,0,0,0,14571.0791,5052.72998,1403.300048828125,13310.47949,4250.549805,1277.2000732421875,1497.699951171875,689.5999755859375,13302.7207,10652.74902,20236.94141,15712.37012,9751.543945,14737.87305,1023.2000122070312,553.9800415039062
00:00.2,0,0,0,0,0,0,0,0,0,1680.8800048828125,8161.679688,2358.560059,4523.59668,2674.659668,6523.671875,960.2000122070312,2602.899902,3012.899902,2054.799805,1916.719970703125,10030.94922,6009.178223,0,0,0,14577.8584,5064.839844,1404.600098,13308.62109,4235.380371,1278,1498.0001220703125,690,13233.13965,10675.61426,20240.40625,15709.25,9742.269531,14750.0293,1030.199951171875,554.0999755859375
00:00.2,0,0,0,0,0,0,0,0,0,1681.379883,8153.999512,2358.100098,4532.963867,2672.352783203125,6521.322266,961.6999512,2603.400146484375,3018.900146484375,2048.5,1842.5399169921875,9998.463867,6003.523926,0,0,0,14569.2998,5070.510254,1401.2000732421875,13306.83008,4245.410156,1269.9000244140625,1499.199951171875,688.1999512,13225.2002,10635.71191,20217.76953,15711.65527,9736.120117,14739.95801,1021.5000610351562,553.7199707
00:00.2,0,0,0,0,0,0,0,0,0,1681.1199951171875,8158.459473,2358.879883,4512.310547,2677.618164,6523.323242,961.6000366210938,2604.199951171875,3016.600098,2053.900146484375,1845.1998291015625,9972.013672,5934.73584,0,0,0,14566.5791,5062.160156,1405.300048828125,13308.24023,4261.429688,1259.0999755859375,1498.7999267578125,688.6999512,13249.41992,10642.44824,20205.26172,15710.08203,9747.202148,14754.94141,1014.8999633789062,554.2000122070312
00:00.2,0,0,0,0,0,0,0,0,0,1681.439941,8151.119141,2359.820068359375,4537.807617,2678.455078,6524.253906,959.5,2604.600098,3014,2058.100098,1847.600098,9982.660156,5930.155762,0,0,0,14541.86035,5017.550781,1403.199951171875,13303.65039,4265.52002,1260.7000732421875,1497.7000732421875,689.7999877929688,13219.87988,10630.44531,20252.19531,15706.52832,9759.039063,14769.58008,1017.5999145507812,554.2100219726562
00:00.2,0,0,0,0,0,0,0,0,0,1681.0299072265625,8138.399902,2358.139892578125,4550.579102,2671.595703,6525.320313,962.2000122070312,2603.999755859375,3018.899902,2052.300048828125,1847.1199951171875,10024.7959,5931.793945,0,0,0,14539.23926,5060.290527,1408.5,13311.71094,4254.430176,1260.900146484375,1497.699951171875,689.5999145507812,13270.57031,10663.63672,20322.0918,15694.0459,9752.93457,14757.45117,1026.699951171875,554.2600098
00:00.2,0,0,0,0,0,0,0,0,0,1680.850098,8140.920898,2358.180176,4615.742676,2674.981445,6522.744141,958.5999755859375,2603.599853515625,3019.800048828125,2046.4000244140625,1843.159912109375,10004.3877,5932.14209,0,0,0,14536.56055,5080.800293,1403.5999755859375,13309.52051,5216.299805,1260.7999267578125,1498,688.3000488,13217.44043,10645.36816,20291.33594,15653.24414,9734.479492,14697.41211,1024.5999755859375,554.5899658203125
00:00.2,0,0,0,0,0,0,0,0,0,1682.6700439453125,8170.119629,2356.680176,4677.589355,2851.584228515625,6531.320313,961.5999755859375,2604.800048828125,3016.099853515625,2051.399902,1846.7799072265625,9996.009766,5939.069824,0,0,0,14535.15918,5075.319336,1404.5999755859375,13316.90137,4422.730469,1265.0999755859375,1497.100098,687.8999633789062,13222.37012,10649.73047,20267.68164,15675.38184,9726.021484,14692.21875,1017.2000122070312,553.6600341796875
00:00.2,0,0,0,0,0,0,0,0,0,1681.659912109375,8192.55957,2355.780029296875,4677.793457,3189.720947265625,6526.977539,960.6999512,2605.600098,3010.699951171875,2051.899902,1846.1397705078125,9993.628906,5935.12207,0,0,0,14656.78027,5130.620117,1404,13301.08984,4357.279785,1278.7999267578125,1497.100098,688.2000122070312,13264.37988,10635.07617,20288.76172,15688.72656,9745.533203,14676.66992,1019.5,553.5800170898438
00:00.2,0,0,0,0,0,0,0,0,0,1678.6300048828125,8156.740234,2358.159912109375,4648.894043,3179.501220703125,6531.769531,962.5,2604.900146484375,3010.399902,2049.200195,1846.189941,10000.56641,5937.779785,0,0,0,14664.28711,5117.040039,1401.5999755859375,13303.61035,4363,1274.5,1495.699951171875,689.1999512,13796.91895,10641.64453,20283.94727,15690.15234,9749.447266,14687.60059,1020.7000122070312,553.7200317382812
00:00.2,0,0,0,0,0,0,0,0,0,1673.840087890625,8142.779297,2358.439941,4639.716309,3172.419677734375,6534.86377,984.9000244140625,2604.800048828125,3016.500244140625,2048.699951171875,1843.0499267578125,10003.14648,5932.140137,0,0,0,14660.40039,5129.699707,1360.699951171875,13312.95996,4358.260254,1262.9000244140625,1496.2999267578125,689.1000366210938,14174.41016,10655.36133,20272.25,15685.81543,9746.986328,14674.5332,1027.300048828125,553.8900146484375
00:00.2,0,0,0,0,0,0,0,0,0,1673.8699951171875,8157.820313,2356.819824,4639.11084,3176.440185546875,6538.297852,961.2999267578125,2606.700195,3022,2047.9000244140625,1843.3599853515625,9995.650391,5931.015625,0,0,0,14659.11914,5135.649902,1312.199951171875,13319.89063,4353.620117,1255.0999755859375,1496.300048828125,688.3999633789062,14075,10656.60547,20267.48438,15674.69336,9747.132813,14619.1416,1024.899902,552.7100219726562
00:00.2,0,0,0,0,0,0,0,0,0,1674.4300537109375,8163.400391,2356.660156,4655.57959,3168.626953,6541.641602,963.6999512,2606.400146484375,3021.900146484375,2051.800048828125,1847.0899658203125,9998.076172,5934.237793,0,0,0,14652.26074,5124.839844,1311.399902,13319.08984,4345.97998,1261.100098,1495.5,688.5,13571.49902,10665.44336,20270.73242,15672.80078,9750.172852,14632.5498,1024.4000244140625,552.0700073242188
00:00.2,0,0,0,0,0,0,0,0,0,1681.139892578125,8165.060547,2358.099853515625,4658.301758,3163.731689453125,6536.180176,962.2000122070312,2605,3013.600098,2056.300048828125,1845.839844,9999.505859,5937.812012,0,0,0,14695.12012,5247.790039,1310.5,13320,4351.950195,1265.699951171875,1495.800048828125,689.2000122070312,13815.08984,10674.97852,20270.60742,15619.78906,9757.719727,14633.32227,1022.2000122070312,551.7399902
00:00.2,0,0,0,0,0,0,0,0,0,1684.869873046875,8160.779785,2357.140137,4634.501465,3159.933349609375,6498.861816,962.0999755859375,2606.100098,3008.900146484375,1789.9000244140625,1843.6400146484375,10007.38477,5932.416016,0,0,0,14702.98047,5811.890137,1310.699951171875,13319.78027,4357.550293,1265.7000732421875,1495.9000244140625,689.2999877929688,14349.75977,10663.92969,20258.83789,15589.98438,9750.501953,14606.24609,1024.699951171875,551.8699951171875
00:00.2,0,0,0,0,0,0,0,0,0,1685.25,8162.100098,2357.159912109375,4611.975098,3159.448486328125,6473.894043,964.2999267578125,2607.899902,3013.699951171875,1771.0999755859375,1844.1898193359375,10001.51367,6826.738281,0,0,0,14673.56055,6079.260254,1313,13329.26953,4348.470215,1265.0999755859375,1495.4000244140625,688.5999145507812,13421.36035,10675.19434,20253.46875,15660.65723,9757.209961,14600.41895,1031.9000244140625,552.8099975585938
00:00.3,0,0,0,0,0,0,0,0,0,1684.939941,8141.060547,2358.159912109375,4602.430664,3162.820313,6479.595703,960.1000366210938,2606.899902,3019.600098,1771.699951171875,1846.219970703125,9982.583984,6755.003906,0,0,0,14596.44043,5950.399902,1310.9000244140625,13332.86035,4351.339844,1265.0001220703125,1495.800048828125,688.1999512,13389.00879,11443.52344,20242.5332,15677.94531,9754.087891,14591.23438,1023.7000122070312,552.5299682617188
00:00.3,0,0,0,0,0,0,0,0,0,1684.8399658203125,8162.36084,2358.000244140625,4606.57666,3163.721435546875,6383.138672,963.1000366210938,2605.599853515625,3016.100098,1774.5,1847.0399169921875,9970.541992,6155.51416,0,0,0,14607.19727,5355.510254,1359.5,13332.09961,4341.669922,1261.399902,1495.4000244140625,687.9999389648438,13369.98926,11039.41309,20241.38086,15666.05859,9745.654297,14624.69434,1016.2000122070312,550.6899414
00:00.3,0,0,0,0,0,0,0,0,0,1681.840087890625,8145.580078,2359.160156,4601.669434,3162.993896484375,6436.551758,961.5999755859375,2606.300048828125,3012.399902,1776.5999755859375,1847.3099365234375,9971.228516,6018.459961,0,0,0,14598.36133,5256.470215,1403.9000244140625,13319.68945,4336.549805,1258.5999755859375,1494.4000244140625,688.7000122070312,13422.00098,10782.7666,20234.32031,15682.33105,9748.355469,14636.75781,1018.5999755859375,551.8200073242188
00:00.3,0,0,0,0,0,0,0,0,0,1682.899902,8082.900391,2355,4608.149902,3153.584716796875,6462.994141,962.4000244140625,2605.399902,3011.699951171875,1763.7000732421875,1842.6798095703125,9984.259766,6017.071289,0,0,0,14570.21973,5189.039551,1423.699951171875,13321,4354.840332,1260.2999267578125,1493.399902,688.6000366210938,13800.81055,10780.10156,20250.06055,15675.82617,9748.172852,14624.38867,1025.199951171875,550.4899902
00:00.3,0,0,0,0,0,0,0,0,0,1675.130126953125,8021.620117,2357.059814453125,4623.153809,3154.873779296875,6462.602051,985.6000366210938,2604.499755859375,3007,1764.0001220703125,1841.0098876953125,10006.97461,6010.816406,0,0,0,14543.24023,5169,1423.9000244140625,13326.77051,4349.800293,1252.800048828125,1493.2000732421875,688.7999877929688,14500.08008,10778.875,20247.79492,15818.96191,9718.84375,14611.96289,1024.9998779296875,551.9700317382812
00:00.3,0,0,0,0,0,0,0,0,0,1677.159912109375,8006.200195,2357.299805,4632.467285,3157.806396484375,6459.828125,962.5,2555.299805,3012.600098,1767.9998779296875,1843.939941,9999.923828,6009.555664,0,0,0,14538.40039,5157.480469,1421.899902,13305.61035,4347.950195,1250.300048828125,1492.800048828125,685.5,13528.80078,10781.13086,20245.99609,15787.5791,9725.205078,14623.81641,1017,551.5199584960938
00:00.3,0,0,0,0,0,0,0,0,0,1675.52002,8003.620117,2356.200195,4489.122559,3164.506836,6483.385742,962.9000244140625,2531.300048828125,3017.400146484375,1772.7000732421875,1844.219970703125,10003.60156,6026.94873,0,0,0,14479.30078,5142.240234,1446.9000244140625,13299.16113,4336.17041,1265.5999755859375,1492.600098,684.7999877929688,13521.73047,10781.14844,20241.08984,15805.46777,9742.626953,14633.95801,1016.4000244140625,551.2999877929688
00:00.3,0,0,0,0,0,0,0,0,0,1675.600098,7995.140625,2357.819824,4365.762695,3135.188965,6525.345703,961.2999267578125,2530.199951171875,3016.100341796875,1780.5999755859375,1844.609863,9997.137695,6013.647461,0,0,0,14471.95996,5143.910156,1485.5,13302.12988,4327.720215,1267,1492,685.2000732421875,13554.33984,10780.07324,20253.75977,15818.53613,9746.902344,14664.68945,1023.3999633789062,550.0599365234375
00:00.3,0,0,0,0,0,0,0,0,0,1671.9400634765625,7987.000977,2356.659912109375,4397.035645,3121.242676,6526.322266,963,2528.799805,3019.099853515625,2056.999755859375,1839.619873046875,10000.4541,6012.449707,0,0,0,14671.95898,5159.769531,1483.9000244140625,13307.98047,4334.770508,1253.5,1439.4000244140625,685.6999512,13483.5293,10784.86426,20232.40625,15812.84375,9742.933594,14569.33105,1028.5999755859375,550.1999512
