,LSRCa, LSRCb, LSRCc, L650a, L650b, L650c, LREGa, LREGb, LREGc, L633a, L633b, L633c, L634a, L634b, L634c, L671a, L671b, L671c, L645b, L645c, L646b, L646c, L692a, L692b, L692c, L675a, L675b, L675c, L611c, L652a, L670a, L670b, L670c, L632a, L632b, L632c, L680a, L680b, L680c, L684a, L684c
00:00.1,0,0,0,0,0,0,0,0,0,-0.454278992,-0.231951935,1.065371948,0.395918121,0.593111389,0.972730042,0.970889954,2.109553955,2.298899902,0.397179993,0.260575989,1.646813965,1.858484985,0,0,0,-0.300802673,-0.166069,0.223281006,1.197310059,1.709690918,0.744989929,0.972800049,0.596473022,0.997286011,0.259454041,-0.725331909,4.721837402,2.55105127,-1.272977295,-0.410589966,-0.088690002
00:00.1,0,0,0,0,0,0,0,0,0,-0.455855011,-0.234784988,1.065969849,0.402626709,0.592493774,0.970177979,0.97298999,2.112167969,2.302060059,0.396169983,0.259882996,1.643293823,1.857858032,0,0,0,-0.302023621,-0.169867004,0.223056,1.193159912,1.708049072,0.744740051,0.973400024,0.597614929,0.98281189,0.26422699,-0.716635742,4.724710449,2.54972876,-0.912101624,-0.412809998,-0.088959999
00:00.1,0,0,0,0,0,0,0,0,0,-0.455639984,-0.223448029,1.065793945,0.406429199,0.592668579,0.967302002,0.972259949,2.114607178,2.302119873,0.394820007,0.258848999,1.645792603,1.859158936,0,0,0,-0.435650024,-0.238008987,0.223998016,1.192719971,1.709588867,0.74448999,0.973299988,0.597414001,1.003825073,0.258798401,-0.709158997,4.739521973,2.761689941,-1.132876587,-0.415109985,-0.088360008
00:00.2,0,0,0,0,0,0,0,0,0,-0.455848999,-0.230529007,1.065706055,0.404825409,0.592398621,0.969798035,0.975549988,2.111750977,2.296719971,0.395399994,0.26013501,1.645276611,1.856672607,0,0,0,-0.537157654,-0.289255035,0.223585999,1.198120117,1.709301025,0.744679993,0.972700012,0.597085938,0.986929932,0.261178436,-0.708562805,4.760473633,2.648833252,-1.143519531,-0.413769989,-0.088719994
00:00.2,0,0,0,0,0,0,0,0,0,-0.45365802,-0.245853058,1.065223999,0.408414948,0.592683533,0.970197998,0.973659973,2.115046143,2.297109863,0.397210022,0.24524498,1.647954834,1.854687866,0,0,0,-0.538445068,-0.292471008,0.223916016,1.20077002,1.705324951,0.744890076,0.973400024,0.595898987,0.993690979,0.252793259,-0.702745178,4.764674316,2.650799561,-1.127968384,-0.414059967,-0.088790009
00:00.2,0,0,0,0,0,0,0,0,0,-0.455596008,-0.235807983,1.066248047,0.408668091,0.591989014,0.968141968,0.973819946,2.117289063,2.299420166,0.39577002,0.243479004,1.645278198,1.857216797,0,0,0,-0.539598328,-0.289403992,0.224358002,1.196950073,1.705621094,0.745150024,0.974200012,0.597531982,0.994373169,0.258916046,-0.704265991,4.760766113,2.65289917,-1.128379028,-0.412980011,-0.088810005
00:00.2,0,0,0,0,0,0,0,0,0,-0.45438501,-0.239628998,1.066413818,0.409569641,0.593779907,0.967824036,0.970799988,2.118356201,2.300860107,0.396959991,0.242395996,1.712307007,1.860361328,0,0,0,-0.540436584,-0.288356995,0.224131989,1.197350098,1.704822998,0.744830078,0.973400024,0.596992004,0.972911011,0.264307617,-0.712142273,4.76459668,2.647856201,-1.139613159,-0.410970001,-0.088399994
00:00.2,0,0,0,0,0,0,0,0,0,-0.452584015,-0.238420029,1.066171997,0.408551514,0.593048889,0.969197998,0.972360107,2.115888916,2.302149902,0.3975,0.242255005,2.003467285,1.856833496,0,0,0,-0.538873108,-0.288426025,0.223039993,1.196300171,1.702693115,0.744599976,0.973300049,0.597200928,0.975782898,0.2533022,-0.705031067,4.780115723,2.651585449,-1.141298828,-0.411490021,-0.088859993
00:00.2,0,0,0,0,0,0,0,0,0,-0.455414978,-0.242126984,1.065854004,0.407727234,0.593002869,0.969121948,0.971659973,2.119507813,2.303910156,0.411660034,0.238870987,1.792589478,1.849669922,0,0,0,-0.53791449,-0.286197998,0.224190002,1.195569946,1.698779053,0.744179993,0.973300049,0.59707196,1.006716919,0.268125,-0.705235474,4.766854004,2.648734619,-1.127697632,-0.410380035,-0.088569992
00:00.2,0,0,0,0,0,0,0,0,0,-0.452225983,-0.244571991,1.06518396,0.405488617,0.59116864,0.969518005,0.972320007,2.121179932,2.30548999,0.410340027,0.136375,1.791931274,1.844393311,0,0,0,-0.536913818,-0.28604599,0.223549973,1.195670044,1.705292969,0.744280029,0.975300049,0.596614014,1.027956055,0.255910583,-0.722255005,4.768756836,2.646346191,-1.128654785,-0.411060028,-0.088609993
00:00.2,0,0,0,0,0,0,0,0,0,-0.455998016,-0.24093396,1.064608032,0.409005341,0.592439819,0.966883972,0.971650024,2.120115723,2.303820068,0.410440002,0.136932999,1.791780762,1.831107788,0,0,0,-0.536527222,-0.286561981,0.223194992,1.199740112,1.706888916,0.745160034,0.975499939,0.596781006,1.013091064,0.272954742,-0.724602173,4.759330078,2.646019287,-1.132207764,-0.411069977,-0.088419998
00:00.2,0,0,0,0,0,0,0,0,0,-0.456606018,-0.243967041,1.065026001,0.406143341,0.593487122,0.972319946,0.972750061,2.120403076,2.305300049,0.409339966,0.135880997,1.793738892,1.829415405,0,0,0,-0.536882019,-0.28195697,0.223437988,1.199939941,1.707809082,0.744930054,0.975,0.597707031,1.016119934,0.257780579,-0.710620911,4.766479004,2.644932617,-1.134932129,-0.409420013,-0.088199997
00:00.2,0,0,0,0,0,0,0,0,0,-0.456075989,-0.244222076,1.06594397,0.406464783,0.59225354,0.971030029,0.9745,2.120375,2.306389893,0.410659973,0.135594009,1.79296582,1.826282227,0,0,0,-0.537499573,-0.288328979,0.222814026,1.198849976,1.710640015,0.745510071,0.975399963,0.598419006,1.019572144,0.272346191,-0.706654724,4.760815918,2.645211182,-1.136569458,-0.409670044,-0.088159996
00:00.2,0,0,0,0,0,0,0,0,0,-0.452786011,-0.237958008,1.065135864,0.407276276,0.592209961,0.972865967,0.974590027,2.120441162,2.304820068,0.410690002,0.136694016,1.794993164,1.8264104,0,0,0,-0.534806702,-0.287903992,0.223580994,1.194110107,2.211349121,0.744959961,0.976,0.596708984,1.002008911,0.260657166,-0.699085144,4.761906738,2.650216309,-1.166874146,-0.410540009,-0.088339996
00:00.2,0,0,0,0,0,0,0,0,0,-0.458607971,-0.235951019,1.063190063,0.40172345,0.694257385,0.972968018,0.973380066,2.119965088,2.309290039,0.409789978,0.13668898,1.799670898,1.828617676,0,0,0,-0.537847168,-0.288904999,0.223265991,1.199660034,1.794098999,0.744080017,0.975599976,0.596639954,1.004309021,0.265929443,-0.697540527,4.75469043,2.647477783,-1.156898071,-0.410299988,-0.088259995
00:00.2,0,0,0,0,0,0,0,0,0,-0.457549988,-0.23145697,1.064161987,0.401154968,0.895555725,0.973226013,0.975099976,2.119021973,2.310449951,0.410160034,0.135642014,1.792893066,1.830465454,0,0,0,-0.350729034,-0.192298019,0.222766998,1.197219971,1.777678955,0.743450012,0.975200012,0.59761499,1.001536011,0.262628357,-0.690175171,4.751450684,2.649169678,-1.165646118,-0.410719971,-0.087770004
00:00.2,0,0,0,0,0,0,0,0,0,-0.454390991,-0.232608978,1.063126099,0.404051941,0.891022095,0.971698059,0.975670044,2.121871826,2.313209961,0.410660004,0.136084991,1.789256348,1.826407715,0,0,0,-0.303853241,-0.167936981,0.223271011,1.195199951,1.778339966,0.743099976,0.972799988,0.597799011,1.283411987,0.259471588,-0.711057251,4.753733887,2.64737207,-1.165495605,-0.409790009,-0.087750008
00:00.2,0,0,0,0,0,0,0,0,0,-0.454762024,-0.236649994,1.063998169,0.403769897,0.887695374,0.972421936,0.975359985,2.123988037,2.310950195,0.411360046,0.13616301,1.779417603,1.823235107,0,0,0,-0.303060974,-0.165980026,0.226300018,1.196330078,1.779046997,0.743400024,0.974,0.59798999,1.434098999,0.265999176,-0.708987732,4.759899902,2.655216797,-1.164702515,-0.409870026,-0.087820007
00:00.2,0,0,0,0,0,0,0,0,0,-0.454434998,-0.228585968,1.064118042,0.40591217,0.887464783,0.973682007,0.981690063,2.122710938,2.31052002,0.411609985,0.136794998,1.786828003,1.823065063,0,0,0,-0.301395203,-0.167307007,0.229436996,1.194300049,1.780106079,0.744580017,0.975000061,0.598176025,1.401078979,0.26325769,-0.716002319,4.744482422,2.64820166,-1.171409912,-0.411299988,-0.087759995
00:00.2,0,0,0,0,0,0,0,0,0,-0.453952026,-0.236287994,1.063019897,0.403724121,0.885421448,0.971619995,0.981899963,2.1243479,2.310120117,0.410149963,0.136641006,1.78485791,1.823871826,0,0,0,-0.299763794,-0.165033035,0.229819,1.196400024,1.783399902,0.744789978,0.974800049,0.597867004,1.20957605,0.264646973,-0.71319873,4.737591309,2.649998535,-1.158013794,-0.411769989,-0.087639999
00:00.2,0,0,0,0,0,0,0,0,0,-0.45621701,-0.235171997,1.063686035,0.403491333,0.885803528,0.974107971,0.981429932,2.120255859,2.30551001,0.410299988,0.137313995,1.788900024,1.821516113,0,0,0,-0.210446899,0.01303202,0.227999008,1.201259888,1.776223999,0.744960022,0.974600037,0.597487,1.177026978,0.265155579,-0.712540527,4.751928711,2.651079834,-1.160307739,-0.411919983,-0.087700005
00:00.2,0,0,0,0,0,0,0,0,0,-0.456699982,-0.23885495,1.065046021,0.401635895,0.886024719,0.977533997,0.983210022,2.118720947,2.302279785,0.425150024,0.136899002,1.792707764,1.822980225,0,0,0,-0.182712784,0.422608002,0.228869019,1.201859985,1.780380981,0.744279907,0.974200012,0.595859985,1.168905029,0.2577276,-0.719827271,4.75804248,2.648109131,-1.172910034,-0.411970001,-0.087520004
00:00.2,0,0,0,0,0,0,0,0,0,-0.455063995,-0.239201996,1.063887939,0.407124878,0.884937927,0.975614014,0.98101001,2.123420166,2.30997998,0.424429993,0.135966003,1.787653809,2.126594971,0,0,0,-0.296756836,0.551035034,0.229273987,1.203730103,1.777221924,0.744460083,0.974900024,0.597753967,1.187533936,0.265684357,-0.729354614,4.740357422,2.65084375,-1.169469971,-0.412060028,-0.087110008
00:00.3,0,0,0,0,0,0,0,0,0,-0.456415039,-0.245846008,1.064531982,0.406620972,0.88393573,0.974737976,0.9845,2.124218994,2.30926001,0.425079987,0.136472,1.788904297,2.096500488,0,0,0,-0.421481201,0.396919037,0.229585999,1.20473999,1.783592896,0.743960022,0.974400024,0.598237,1.180542114,0.635536072,-0.727811096,4.736990234,2.650658936,-1.167681519,-0.412269958,-0.087149994
00:00.3,0,0,0,0,0,0,0,0,0,-0.456021973,-0.239960983,1.063495972,0.407823883,0.884122498,0.977463989,0.982369934,2.120049072,2.30201001,0.426169983,0.136674011,1.788869263,1.874358032,0,0,0,-0.424202942,0.006331995,0.229776001,1.208569946,1.773946899,0.744130005,0.975099976,0.597134949,1.186153931,0.457271759,-0.722048096,4.736495605,2.653144287,-1.154665039,-0.411410004,-0.086849991
00:00.3,0,0,0,0,0,0,0,0,0,-0.455841003,-0.239759003,1.063285889,0.408196167,0.884765442,0.969753967,0.982790039,2.121357178,2.304620117,0.425710022,0.136774002,1.796447021,1.845836304,0,0,0,-0.422339966,-0.025090996,0.321912994,1.206080078,1.775625977,0.74476001,0.975,0.597377991,1.171996094,0.356764771,-0.721778931,4.735654297,2.650927734,-1.152317749,-0.411380005,-0.087239998
00:00.3,0,0,0,0,0,0,0,0,0,-0.454570007,-0.243779007,1.064515991,0.405731476,0.884305664,0.970182007,0.980710022,2.11911084,2.305450195,0.426679993,0.13696701,1.79107959,1.844065552,0,0,0,-0.498858246,-0.184207993,0.364927002,1.206860107,1.780928101,0.74377002,0.975200012,0.597695984,1.161776123,0.353703766,-0.722177246,4.768705078,2.631407471,-1.156720947,-0.412960022,-0.087110001
00:00.3,0,0,0,0,0,0,0,0,0,-0.452913025,-0.351964996,1.062238037,0.405024597,0.884007874,0.97090802,0.975809998,2.117375977,2.30423999,0.425929993,0.136707001,1.789237427,1.842879395,0,0,0,-0.539862549,-0.268324982,0.365484955,1.20701001,1.776102051,0.744040039,0.975299988,0.596085938,1.183457886,0.350896271,-0.712728271,4.766691895,2.638366699,-1.157392334,-0.413199982,-0.086959999
00:00.3,0,0,0,0,0,0,0,0,0,-0.454786987,-0.404391022,1.062797852,0.405591675,0.883472717,0.970965942,0.978609985,2.122047119,2.31201001,0.424769958,0.136962982,1.79503894,1.839976563,0,0,0,-0.539385315,-0.268462006,0.365511017,1.198460083,1.779488159,0.74401001,0.974900024,0.598165039,1.174783936,0.352073547,-0.719294312,4.755543457,2.64256665,-1.154073608,-0.410350037,-0.087299995
00:00.3,0,0,0,0,0,0,0,0,0,-0.452694031,-0.400269989,1.063115967,0.293600891,0.887905579,0.970360046,0.978679993,2.124929199,2.313859619,0.425769958,0.136461014,1.790471924,1.835662476,0,0,0,-0.53770874,-0.271708008,0.36419101,1.198290161,1.774034912,0.746049988,0.975199951,0.597911987,1.17256189,0.356449188,-0.720454712,4.754354004,2.643584961,-1.153579834,-0.410150024,-0.088040001
00:00.3,0,0,0,0,0,0,0,0,0,-0.451127014,-0.398382996,1.063351929,0.110761642,0.873499634,0.967981995,0.978560059,2.123349121,2.313560059,0.424600037,0.136859009,1.796366455,1.836743774,0,0,0,-0.538195007,-0.270583984,0.36422702,1.19672998,1.773047974,0.745950012,0.975900024,0.598709045,1.178105957,0.361767944,-0.728069763,4.754236328,2.635533691,-1.148020874,-0.41002002,-0.088029991
00:00.3,0,0,0,0,0,0,0,0,0,-0.455625977,-0.401038025,1.063133911,0.107166061,0.870127563,0.965761963,0.978200012,2.123477051,2.3065,0.411200012,0.135863998,1.796061035,1.837638062,0,0,0,-0.480864746,-0.270757996,0.364195007,1.196310059,1.778412109,0.747140015,0.986099976,0.598717957,1.172699951,0.354537903,-0.724069031,4.75015332,2.632116699,-1.233523438,-0.410140015,-0.08730999
00:00.3,0,0,0,0,0,0,0,0,0,-0.452987,-0.408751984,1.062101929,0.10965712,0.86896698,0.969072021,0.978649963,2.124135986,2.314670166,0.409450012,0.131553009,1.789743896,1.822641724,0,0,0,-0.528336792,-0.271291962,0.363853973,1.19651001,1.773904907,0.74675,0.988899963,0.597517944,1.170805054,0.365241516,-0.717574951,4.751662598,2.627415283,-1.219233887,-0.410690002,-0.087830002
00:00.3,0,0,0,0,0,0,0,0,0,-0.454049988,-0.414689972,1.063298096,0.106341461,0.87042511,0.968932007,0.976880005,2.127091797,2.316689941,0.409970032,0.119382019,1.788698486,1.816909058,0,0,0,-0.535798462,-0.271576996,0.362815979,1.196680054,1.779700928,0.747859985,0.9895,0.594517029,1.173328979,0.352747284,-0.732729858,4.751595703,2.629134766,-1.21909436,-0.409910034,-0.087360001
00:00.3,0,0,0,0,0,0,0,0,0,-0.454669006,-0.439873047,1.062432007,0.103321136,0.869069763,0.966704041,0.975720032,2.123058105,2.313069824,0.41173999,0.118387009,1.793430176,1.815365356,0,0,0,-0.419187805,-0.206778,0.363790009,1.199150146,1.774117065,0.747550049,0.989400024,0.597584961,1.189259033,0.359481598,-0.721502625,4.7521875,2.578797852,-1.220956055,-0.409799988,-0.087229996
